bibtex_key;title;author;journal;year;source;pages;volume;abstract;document_type;doi;url;affiliation;author_keywords;keywords;publisher;issn;language;note;selection_criteria;created_at;updated_at;created_by;updated_by;status;comments
Burez2007277;CRM at a pay-TV company: Using analytical models to reduce customer attrition by targeted marketing for subscription services;Burez, J. and Van den Poel, D.;Expert Systems with Applications;2007;Scopus;277-288;32;;article;10.1016/j.eswa.2005.11.037;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750429921&doi=10.1016%2fj.eswa.2005.11.037&partnerID=40&md5=1807989a8ad20066146e730a32462828;;;;;;;cited By 96;;44069,72081;44069,72081;sobreiro;;Unclassified;
Buckinx2007125;Predicting customer loyalty using the internal transactional database;Buckinx, W. and Verstraeten, G. and Van den Poel, D.;Expert Systems with Applications;2007;Scopus;125-134;32;;article;10.1016/j.eswa.2005.11.004;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748140219&doi=10.1016%2fj.eswa.2005.11.004&partnerID=40&md5=201bc1882e97cf3352993592c66ea8e4;;;;;;;cited By 47;;44069,72081;44069,72081;sobreiro;;Unclassified;
Lemmens2006276;Bagging and boosting classification trees to predict churn;Lemmens, A. and Croux, C.;Journal of Marketing Research;2006;Scopus;276-286;43;;article;10.1509/jmkr.43.2.276;https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744526493&doi=10.1509%2fjmkr.43.2.276&partnerID=40&md5=c4c55820d798903c9a0ed542ab1cc866;;;;;;;cited By 196;;44069,72081;44069,72081;sobreiro;;Unclassified;
Larivière2005472;Predicting customer retention and profitability by using random forests and regression forests techniques;Larivière, B. and Van Den Poel, D.;Expert Systems with Applications;2005;Scopus;472-484;29;;article;10.1016/j.eswa.2005.04.043;https://www.scopus.com/inward/record.uri?eid=2-s2.0-22144481002&doi=10.1016%2fj.eswa.2005.04.043&partnerID=40&md5=16f91208c2ec3e66a7e3e05b38d04486;;;;;;;cited By 161;;44069,72081;44069,72081;sobreiro;;Unclassified;
Buckinx2005252;Customer base analysis: Partial defection of behaviourally loyal clients in a non-contractual FMCG retail setting;Buckinx, W. and Van Den Poel, D.;European Journal of Operational Research;2005;Scopus;252-268;164;;article;10.1016/j.ejor.2003.12.010;https://www.scopus.com/inward/record.uri?eid=2-s2.0-10444274107&doi=10.1016%2fj.ejor.2003.12.010&partnerID=40&md5=185aab9fe62f3954a63311cdc0215a26;;;;;;;cited By 195;;44069,72081;44069,72081;sobreiro;;Unclassified;
Au2003532;A novel evolutionary data mining algorithm with applications to churn prediction;Au, W.-H. and Chan, C.C. and Yao, X.;IEEE Transactions on Evolutionary Computation;2003;Scopus;532-544;7;;article;10.1109/TEVC.2003.819264;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0345872225&doi=10.1109%2fTEVC.2003.819264&partnerID=40&md5=8347770a219d5f47eefec1378782f4c4;;;;;;;cited By 223;;44069,72081;44069,72081;sobreiro;;Unclassified;
Buckinx2002509;Using machine learning techniques to predict defection of top clients;Buckinx, W. and Baesens, B. and Van Den Poel, D. and Van Kenhove, P. and Vanthienen, J.;Management Information Systems;2002;Scopus;509-517;6;;book;;https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942670913&partnerID=40&md5=9a13071da6e9b82f2e2d1efe5cc5c406;;;;;;;cited By 3;;44069,72081;44069,72081;sobreiro;;Unclassified;
Wei2002103;Turning telecommunications call details to churn prediction: A data mining approach;Wei, C.-P. and Chiu, I.-T.;Expert Systems with Applications;2002;Scopus;103-112;23;;article;10.1016/S0957-4174(02)00030-1;https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036696364&doi=10.1016%2fS0957-4174%2802%2900030-1&partnerID=40&md5=37016d890618df488643f20f5b768f4d;;;;;;;cited By 249;;44069,72081;44069,72081;sobreiro;;Unclassified;
kalita_fuzzy_2019;Fuzzy {Clustering} with {Ensemble} {Classification} {Techniques} to {Improve} the {Customer} {Churn} {Prediction} in {Telecommunication} {Sector};Vijaya, J. and Sivasankar, E. and Gayathri, S.;;2019;SpringerLink;261--274;740;;incollection;10.1007/978-981-13-1280-9_25;http://link.springer.com/10.1007/978-981-13-1280-9_25;;;;Springer Singapore;;;"ZSCC: NoCitationData[s0]
Series Title: Advances in Intelligent Systems and Computing";;44069,72346;44069,72346;sobreiro;;Unclassified;
patnaik_churn_2021;Churn {Prediction} and {Retention} in {Banking}, {Telecom} and {IT} {Sectors} {Using} {Machine} {Learning} {Techniques};Jain, Himani and Yadav, Garima and Manoov, R.;;2021;SpringerLink;137--156;;;incollection;10.1007/978-981-15-5243-4_12;http://link.springer.com/10.1007/978-981-15-5243-4_12;;;;Springer Singapore;;en;"ZSCC: NoCitationData[s0]
Series Title: Algorithms for Intelligent Systems";;44069,72346;44069,72346;sobreiro;;Unclassified;
campbell_customer_2016;Customer {Churn} {Models}: {A} {Comparison} of {Probability} and {Data} {Mining} {Approaches};Jahromi, Ali Tamaddoni and Stakhovych, Stanislav and Ewing, Michael;;2016;SpringerLink;144--148;;;incollection;10.1007/978-3-319-24184-5_35;http://link.springer.com/10.1007/978-3-319-24184-5_35;;;;Springer International Publishing;;;"ZSCC: NoCitationData[s0]
Series Title: Developments in Marketing Science: Proceedings of the Academy of Marketing Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
sivasankar_hybrid_2019;Hybrid {PPFCM}-{ANN} model: an efficient system for customer churn prediction through probabilistic possibilistic fuzzy clustering and artificial neural network;Sivasankar, E. and Vijaya, J.;Neural Computing and Applications;2019;SpringerLink;7181--7200;31;;article;10.1007/s00521-018-3548-4;http://link.springer.com/10.1007/s00521-018-3548-4;;;;;0941-0643, 1433-3058;en;ZSCC: 0000005;;44069,72346;44069,72346;sobreiro;;Unclassified;
garcia-pedrajas_ensembles_2010;Ensembles of {Probability} {Estimation} {Trees} for {Customer} {Churn} {Prediction};De Bock, Koen W. and Van den Poel, Dirk;;2010;SpringerLink;57--66;6097;;incollection;10.1007/978-3-642-13025-0_7;http://link.springer.com/10.1007/978-3-642-13025-0_7;;;;Springer Berlin Heidelberg;;;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
washio_customer_2008;Customer {Churn} {Time} {Prediction} in {Mobile} {Telecommunication} {Industry} {Using} {Ordinal} {Regression};Gopal, Rupesh K. and Meher, Saroj K.;;2008;SpringerLink;884--889;5012;;incollection;10.1007/978-3-540-68125-0_88;http://link.springer.com/10.1007/978-3-540-68125-0_88;;;;Springer Berlin Heidelberg;;en;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
pant_rule-based_2020;Rule-{Based} {Customer} {Churn} {Prediction} {Model} {Using} {Artificial} {Neural} {Network} {Based} and {Rough} {Set} {Theory};Kumar, Harvendra and Yadav, Rakesh Kumar;;2020;SpringerLink;97--108;1053;;incollection;10.1007/978-981-15-0751-9_9;http://link.springer.com/10.1007/978-981-15-0751-9_9;;;;Springer Singapore;;en;"ZSCC: NoCitationData[s0]
Series Title: Advances in Intelligent Systems and Computing";;44069,72346;44069,72346;sobreiro;;Unclassified;
pedersen_customer_2009;Customer {Churn} {Prediction} for {Broadband} {Internet} {Services};Huang, B. Q. and Kechadi, M-T. and Buckley, B.;;2009;SpringerLink;229--243;5691;;incollection;10.1007/978-3-642-03730-6_19;http://link.springer.com/10.1007/978-3-642-03730-6_19;;;;Springer Berlin Heidelberg;;;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
ascarza_pursuit_2018;In {Pursuit} of {Enhanced} {Customer} {Retention} {Management}: {Review}, {Key} {Issues}, and {Future} {Directions};Ascarza, Eva and Neslin, Scott A. and Netzer, Oded and Anderson, Zachery and Fader, Peter S. and Gupta, Sunil and Hardie, Bruce G. S. and Lemmens, Aurélie and Libai, Barak and Neal, David and Provost, Foster and Schrift, Rom;Customer Needs and Solutions;2018;SpringerLink;65--81;5;;article;10.1007/s40547-017-0080-0;http://link.springer.com/10.1007/s40547-017-0080-0;;;;;2196-291X, 2196-2928;en;ZSCC: NoCitationData[s0];;44069,72346;44069,72346;sobreiro;;Unclassified;
wubben_support_2008;Support {Vector} {Machines} for {Predicting} {Customer} {Activity} and {Future} {Best} {Customers} in {Non}-{Contractual} {Settings};;;2008;SpringerLink;135--170;;;incollection;10.1007/978-3-8349-8121-9_5;http://link.springer.com/10.1007/978-3-8349-8121-9_5;;;;Gabler;;en;ZSCC: NoCitationData[s0];;44069,72346;44069,72346;sobreiro;;Unclassified;
bortfeldt_supervised_2008;Supervised {Classification} for {Decision} {Support} in {Customer} {Relationship} {Management};Lessmann, Stefan and Voß, Stefan;;2008;SpringerLink;231--253;;;incollection;10.1007/978-3-8349-9777-7_14;http://link.springer.com/10.1007/978-3-8349-9777-7_14;;;;Gabler;;en;ZSCC: NoCitationData[s0];;44069,72346;44069,72346;sobreiro;;Unclassified;
leeflang_machine_2017;Machine {Learning} and {Big} {Data};Kübler, Raoul V. and Wieringa, Jaap E. and Pauwels, Koen H.;;2017;SpringerLink;631--670;;;incollection;10.1007/978-3-319-53469-5_19;http://link.springer.com/10.1007/978-3-319-53469-5_19;;;;Springer International Publishing;;;"ZSCC: NoCitationData[s0]
Series Title: International Series in Quantitative Marketing";;44069,72346;44069,72346;sobreiro;;Unclassified;
azeem_churn_2017;A churn prediction model for prepaid customers in telecom using fuzzy classifiers;Azeem, Muhammad and Usman, Muhammad and Fong, A. C. M.;Telecommunication Systems;2017;SpringerLink;603--614;66;;article;10.1007/s11235-017-0310-7;http://link.springer.com/10.1007/s11235-017-0310-7;;;;;1018-4864, 1572-9451;en;ZSCC: 0000021;;44069,72346;44069,72346;sobreiro;;Unclassified;
chen_applying_2011;Applying {Fuzzy} {Data} {Mining} to {Telecom} {Churn} {Management};Liao, Kuo-Hsiung and Chueh, Hao-En;;2011;SpringerLink;259--264;134;;incollection;10.1007/978-3-642-18129-0_41;http://link.springer.com/10.1007/978-3-642-18129-0_41;;;;Springer Berlin Heidelberg;;;"ZSCC: NoCitationData[s0]
Series Title: Communications in Computer and Information Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
moscato_marketing_2019;Marketing {Meets} {Data} {Science}: {Bridging} the {Gap};Moscato, Pablo and de Vries, Natalie Jane;;2019;SpringerLink;3--117;;;incollection;10.1007/978-3-030-06222-4_1;http://link.springer.com/10.1007/978-3-030-06222-4_1;;;;Springer International Publishing;;en;ZSCC: NoCitationData[s0];;44069,72346;44069,72346;sobreiro;;Unclassified;
gupta_data_2018;Data {Analytics} and {Its} {Application} in {Various} {Industries};Gupta, Deepti;;2018;SpringerLink;1--25;;;incollection;10.1007/978-1-4842-3525-6_1;http://link.springer.com/10.1007/978-1-4842-3525-6_1;;;;Apress;;en;ZSCC: 0000001;;44069,72346;44069,72346;sobreiro;;Unclassified;
zhang_consumer_2020;Consumer dynamics: theories, methods, and emerging directions;Zhang, Jonathan Z. and Chang, Chun-Wei;Journal of the Academy of Marketing Science;2020;SpringerLink;;;;article;10.1007/s11747-020-00720-8;http://link.springer.com/10.1007/s11747-020-00720-8;;;;;0092-0703, 1552-7824;en;ZSCC: 0000002;;44069,72346;44069,72346;sobreiro;;Unclassified;
hutchison_graph-based_2012;A {Graph}-{Based} {Churn} {Prediction} {Model} for {Mobile} {Telecom} {Networks};Saravanan, M. and Vijay Raajaa, G. S.;;2012;SpringerLink;367--382;7713;;incollection;10.1007/978-3-642-35527-1_31;http://link.springer.com/10.1007/978-3-642-35527-1_31;;;;Springer Berlin Heidelberg;;;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
blattberg_predictive_2008;The {Predictive} {Modeling} {Process};Blattberg, Robert C. and Kim, Byung-Do and Neslin, Scott A.;;2008;SpringerLink;245--287;18;;incollection;10.1007/978-0-387-72579-6_10;http://link.springer.com/10.1007/978-0-387-72579-6_10;;;;Springer New York;;;"ZSCC: 0000002
Series Title: International Series in Quantitative Marketing";;44069,72346;44069,72346;sobreiro;;Unclassified;
das_call_2020;Call {Churn} {Prediction} with {PySpark};Nonghuloo, Mark Sheridan and Aravind Reddy, Rangapuram and Manideep, Ganji and SarathVamsi, M. R. and Lavanya, K.;;2020;SpringerLink;783--793;1057;;incollection;10.1007/978-981-15-0184-5_67;http://link.springer.com/10.1007/978-981-15-0184-5_67;;;;Springer Singapore;;en;"ZSCC: NoCitationData[s0]
Series Title: Advances in Intelligent Systems and Computing";;44069,72346;44069,72346;sobreiro;;Unclassified;
perner_towards_2017;Towards a {Large} {Scale} {Practical} {Churn} {Model} for {Prepaid} {Mobile} {Markets};Meher, Amit Kumar and Wilson, Jobin and Prashanth, R.;;2017;SpringerLink;93--106;10357;;incollection;10.1007/978-3-319-62701-4_8;http://link.springer.com/10.1007/978-3-319-62701-4_8;;;;Springer International Publishing;;;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
kim_bayesian_2010;Bayesian {Network} {Approach} to {Predict} {Mobile} {Churn} {Motivations}: {Emphasis} on {General} {Bayesian} {Network}, {Markov} {Blanket}, and {What}-{If} {Simulation};Lee, Kun Chang and Jo, Nam Yong;;2010;SpringerLink;304--313;6485;;incollection;10.1007/978-3-642-17569-5_30;http://link.springer.com/10.1007/978-3-642-17569-5_30;;;;Springer Berlin Heidelberg;;;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
burgess_ai_2018;{AI} {Capabilities} {Framework};Burgess, Andrew;;2018;SpringerLink;29--54;;;incollection;10.1007/978-3-319-63820-1_3;http://link.springer.com/10.1007/978-3-319-63820-1_3;;;;Springer International Publishing;;en;ZSCC: 0000001;;44069,72346;44069,72346;sobreiro;;Unclassified;
marwala_rough_2011;Rough {Sets} for {Modeling} {Interstate} {Conflict};Marwala, Tshilidzi and Lagazio, Monica;;2011;SpringerLink;127--145;;;incollection;10.1007/978-0-85729-790-7_7;http://link.springer.com/10.1007/978-0-85729-790-7_7;;;;Springer London;;;"ZSCC: 0000000
Series Title: Advanced Information and Knowledge Processing";;44069,72346;44069,72346;sobreiro;;Unclassified;
jafari-marandi_optimum_2020;Optimum profit-driven churn decision making: innovative artificial neural networks in telecom industry;Jafari-Marandi, Ruholla and Denton, Joshua and Idris, Adnan and Smith, Brian K. and Keramati, Abbas;Neural Computing and Applications;2020;SpringerLink;;;;article;10.1007/s00521-020-04850-6;http://link.springer.com/10.1007/s00521-020-04850-6;;;;;0941-0643, 1433-3058;en;ZSCC: 0000000;;44069,72346;44069,72346;sobreiro;;Unclassified;
akerkar_basic_2016;Basic {Learning} {Algorithms};Akerkar, Rajendra and Sajja, Priti Srinivas;;2016;SpringerLink;53--93;;;incollection;10.1007/978-3-319-29206-9_3;http://link.springer.com/10.1007/978-3-319-29206-9_3;;;;Springer International Publishing;;en;ZSCC: 0000003;;44069,72346;44069,72346;sobreiro;;Unclassified;
kim_support_2013;A support vector machine ({SVM}) approach to imbalanced datasets of customer responses: comparison with other customer response models;Kim, Gitae and Chae, Bongsug Kevin and Olson, David L.;Service Business;2013;SpringerLink;167--182;7;;article;10.1007/s11628-012-0147-9;http://link.springer.com/10.1007/s11628-012-0147-9;;;;;1862-8516, 1862-8508;en;ZSCC: 0000027;;44069,72346;44069,72346;sobreiro;;Unclassified;
hillier_models_2008;Models of {Customer} {Value};Gupta, Sunil and Lehmann, Donald R.;;2008;SpringerLink;255--290;121;;incollection;10.1007/978-0-387-78213-3_8;http://link.springer.com/10.1007/978-0-387-78213-3_8;;;;Springer US;;;"ZSCC: NoCitationData[s0]
Series Title: International Series in Operations Research \& Management Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
krafft_applications_2006;Applications of {Intelligent} {Technologies} in {Retail} {Marketing};Ravi, Vadlamani and Raman, Kalyan and K. Mantrala, Murali;;2006;SpringerLink;127--141;;;incollection;10.1007/3-540-28433-8_9;http://link.springer.com/10.1007/3-540-28433-8_9;;;;Springer-Verlag;;en;ZSCC: NoCitationData[s0];;44069,72346;44069,72346;sobreiro;;Unclassified;
marwala_rough_2012;Rough {Sets} for {Condition} {Monitoring};Marwala, Tshilidzi;;2012;SpringerLink;151--170;;;incollection;10.1007/978-1-4471-2380-4_8;http://link.springer.com/10.1007/978-1-4471-2380-4_8;;;;Springer London;;en;ZSCC: 0000000;;44069,72346;44069,72346;sobreiro;;Unclassified;
kim_utilizing_2014;Utilizing {Customers}’ {Purchase} and {Contract} {Renewal} {Details} to {Predict} {Defection} in the {Cloud} {Software} {Industry};Martono, Niken Prasasti and Kanamori, Katsutoshi and Ohwada, Hayato;;2014;SpringerLink;138--149;8863;;incollection;10.1007/978-3-319-13332-4_12;http://link.springer.com/10.1007/978-3-319-13332-4_12;;;;Springer International Publishing;;;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
nah_study_2018;A {Study} of {App} {User} {Behaviours}: {Transitions} from {Freemium} to {Premium};Mulligan, Christopher and Cruz, Carlito Vera and Healy, Donagh and Murphy, David and Hall, Margeret and Nelson, Quinn and Caton, Simon;;2018;SpringerLink;396--412;10923;;incollection;10.1007/978-3-319-91716-0_31;http://link.springer.com/10.1007/978-3-319-91716-0_31;;;;Springer International Publishing;;en;"ZSCC: NoCitationData[s0]
Series Title: Lecture Notes in Computer Science";;44069,72346;44069,72346;sobreiro;;Unclassified;
cohan_creating_2019;Creating {Growth} {Trajectories};Cohan, Peter S.;;2019;SpringerLink;21--52;;;incollection;10.1007/978-1-4842-4312-1_2;http://link.springer.com/10.1007/978-1-4842-4312-1_2;;;;Apress;;en;ZSCC: 0000000;;44069,72347;44069,72347;sobreiro;;Unclassified;
pyne_application-level_2016;Application-{Level} {Benchmarking} of {Big} {Data} {Systems};Baru, Chaitanya and Rabl, Tilmann;;2016;SpringerLink;189--199;;;incollection;10.1007/978-81-322-3628-3_10;http://link.springer.com/10.1007/978-81-322-3628-3_10;;;;Springer India;;en;ZSCC: NoCitationData[s0];;44069,72347;44069,72347;sobreiro;;Unclassified;
aggarwal_community_2011;Community {Discovery} in {Social} {Networks}: {Applications}, {Methods} and {Emerging} {Trends};Parthasarathy, S. and Ruan, Y. and Satuluri, V.;;2011;SpringerLink;79--113;;;incollection;10.1007/978-1-4419-8462-3_4;http://link.springer.com/10.1007/978-1-4419-8462-3_4;;;;Springer US;;en;ZSCC: NoCitationData[s0];;44069,72347;44069,72347;sobreiro;;Unclassified;
